,age,race,prior,gender,juvenilecrime,currentcharge
2858,0,0,0,1,1,1
2859,0,1,0,1,1,1
2860,0,1,0,1,1,0
2861,0,1,0,1,1,0
2862,0,0,0,1,1,1
2863,0,1,0,0,0,0
2864,0,0,1,0,1,1
2865,0,1,0,1,1,0
2866,0,0,0,1,1,1
2867,0,1,0,0,1,0
2868,0,1,0,0,1,0
2869,0,0,0,1,1,0
2870,0,0,0,1,1,0
2871,0,1,0,1,1,0
2872,0,1,1,1,1,0
2873,0,0,1,1,1,1
2874,0,1,0,0,1,0
2875,0,1,0,1,1,0
2876,0,0,0,1,1,0
2877,0,1,0,1,1,0
2878,0,1,0,1,1,1
2879,0,0,0,0,1,0
2880,0,1,1,1,1,0
2881,0,0,1,0,1,1
2882,0,0,0,1,1,0
2883,0,0,1,0,1,0
2884,0,0,0,1,1,1
2885,0,0,1,1,1,1
2886,0,1,0,1,0,1
2887,0,1,0,1,0,0
2888,0,0,1,1,1,1
2889,0,0,1,1,1,1
2890,0,1,1,1,1,0
2891,0,0,0,1,1,1
2892,0,1,0,1,0,0
2893,0,0,0,0,1,0
2894,0,0,1,1,1,1
2895,0,0,1,1,1,0
2896,0,1,0,1,1,0
2897,0,1,0,0,1,0
2898,0,0,0,1,1,0
2899,0,0,1,1,1,0
2900,0,1,0,1,1,0
2901,0,1,0,1,1,0
2902,0,0,1,1,1,1
2903,0,1,0,0,1,0
2904,0,0,0,1,1,0
2905,0,1,0,1,1,0
2906,1,1,0,1,0,0
2907,0,1,0,1,1,0
2908,0,0,0,1,1,1
2909,0,0,0,0,1,0
2910,0,1,0,1,0,1
2911,0,0,0,1,1,0
2912,0,0,0,1,1,0
2913,0,1,1,1,1,0
2914,0,0,0,0,1,1
2915,0,1,0,1,1,1
2916,0,1,0,1,0,0
2917,0,0,1,1,1,1
2918,0,0,0,1,1,1
2919,0,0,0,0,1,1
2920,0,0,1,1,1,0
2921,0,0,0,1,1,1
2922,0,1,0,1,1,0
2923,0,0,1,1,1,1
2924,0,1,0,1,0,0
2925,0,1,0,1,1,1
2926,0,1,0,1,1,0
2927,0,0,0,1,1,0
2928,0,1,0,1,1,0
2929,0,0,0,1,0,0
2930,0,1,0,1,1,0
2931,0,1,0,1,1,0
2932,0,0,0,1,1,1
2933,0,0,0,1,1,1
2934,0,0,0,1,0,0
2935,0,0,0,1,1,1
2936,0,1,0,1,1,0
2937,0,1,0,1,1,0
2938,0,0,0,1,1,0
2939,0,0,0,1,1,0
2940,0,0,0,1,1,0
2941,0,0,0,1,1,0
2942,0,1,1,1,1,1
2943,0,1,0,1,0,0
2944,0,1,1,1,1,0
2945,0,0,0,1,1,0
2946,0,0,1,0,1,1
2947,0,1,0,1,1,0
2948,0,0,1,1,1,1
2949,0,1,0,1,1,0
2950,0,0,1,1,1,1
2951,0,0,0,0,0,0
2952,0,1,0,1,1,0
2953,0,1,1,1,1,0
2954,0,1,0,1,1,0
2955,0,0,0,1,1,1
2956,0,1,0,0,1,1
2957,0,1,1,1,1,0
2958,0,0,0,1,1,0
2959,0,0,0,0,0,0
2960,0,0,1,1,0,0
2961,0,0,0,0,1,0
2962,0,1,1,0,1,0
2963,0,1,0,1,1,0
2964,0,1,0,0,1,0
2965,0,1,1,1,1,1
2966,0,0,0,1,0,0
2967,0,0,1,1,1,0
2968,0,1,0,1,1,0
2969,0,1,1,1,1,1
2970,0,1,0,0,1,0
2971,0,1,0,1,1,0
2972,0,1,0,1,1,0
2973,0,1,0,0,1,0
2974,0,1,0,0,1,1
2975,0,0,0,1,1,0
2976,0,0,0,1,1,1
2977,0,1,0,0,1,0
2978,0,0,1,1,1,0
2979,0,1,0,1,0,1
2980,0,1,0,1,1,0
2981,0,1,0,1,1,0
2982,0,1,0,1,1,1
2983,0,1,0,1,0,1
2984,0,1,0,1,1,0
2985,0,0,0,1,1,1
2986,0,0,1,1,1,1
2987,0,1,1,0,1,1
2988,0,0,1,1,1,0
2989,0,0,0,0,1,1
2990,0,1,1,0,1,1
2991,0,1,1,0,1,1
2992,0,1,0,1,1,0
2993,0,1,0,1,1,0
2994,0,0,0,0,1,0
2995,0,1,0,1,1,1
2996,0,0,0,1,1,0
2997,0,0,0,1,0,1
2998,0,0,1,1,1,1
2999,0,1,0,1,1,0
3000,0,1,0,1,1,0
3001,0,1,1,1,1,0
3002,0,0,0,1,1,0
3003,0,1,0,1,0,0
3004,1,1,0,1,0,0
3005,0,0,0,1,0,1
3006,0,1,0,1,0,0
3007,0,1,1,0,1,1
3008,0,1,1,1,1,1
3009,0,1,0,1,0,0
3010,0,1,0,1,1,0
3011,0,0,1,0,1,1
3012,0,0,0,1,1,1
3013,1,1,1,1,1,0
3014,0,1,0,1,1,1
3015,0,1,0,1,1,1
3016,0,0,0,1,0,0
3017,0,0,0,1,1,0
3018,0,1,0,0,1,0
3019,0,1,1,1,1,1
3020,0,1,0,1,1,1
3021,0,1,0,0,1,0
3022,0,0,0,0,1,1
3023,0,1,0,1,0,0
3024,0,0,1,1,1,0
3025,0,0,1,1,1,1
3026,0,1,0,1,1,0
3027,0,1,0,1,1,1
3028,0,0,0,0,1,0
3029,0,1,0,1,1,0
3030,0,1,0,1,0,0
3031,0,1,0,1,1,0
3032,0,1,0,1,1,1
3033,0,1,0,1,1,0
3034,0,1,0,0,1,0
3035,0,0,1,0,1,0
3036,0,0,0,1,0,0
3037,0,0,0,1,0,0
3038,0,1,0,1,0,0
3039,0,0,1,1,1,0
3040,0,0,1,1,1,0
3041,0,1,0,1,1,0
3042,0,1,1,0,1,1
3043,0,1,0,1,1,0
3044,0,1,0,1,1,1
3045,0,1,0,0,1,0
3046,0,1,0,1,0,0
3047,0,0,1,0,1,1
3048,0,0,0,1,1,0
3049,0,0,0,1,1,0
3050,0,1,0,1,1,1
3051,0,1,1,1,1,0
3052,0,1,0,1,1,0
3053,0,0,0,1,1,0
3054,0,1,0,1,0,0
3055,0,0,0,0,1,0
3056,0,0,0,1,1,1
3057,0,0,1,1,1,1
3058,0,1,0,1,0,1
3059,0,1,0,0,1,0
3060,0,1,1,1,1,0
3061,0,0,0,1,1,0
3062,0,1,1,1,1,1
3063,0,0,1,1,1,0
3064,0,1,0,1,0,0
3065,0,0,0,1,1,0
3066,0,0,0,0,1,0
3067,0,1,1,1,1,1
3068,0,0,1,1,1,0
3069,0,0,1,1,1,0
3070,0,1,1,1,1,0
3071,0,0,0,0,1,0
3072,0,1,1,1,1,0
3073,0,1,0,0,1,0
3074,0,1,1,1,1,0
3075,0,1,0,1,1,0
3076,0,1,0,1,1,0
3077,0,1,0,1,1,0
3078,0,0,0,1,1,1
3079,0,0,0,1,1,0
3080,0,1,0,1,0,0
3081,0,0,0,1,1,0
3082,0,0,1,0,1,1
3083,0,1,0,1,1,0
3084,0,1,0,1,0,1
3085,0,0,0,1,1,0
3086,0,0,0,1,1,0
3087,0,1,0,0,1,0
3088,0,0,0,1,1,1
3089,0,0,0,1,1,1
3090,0,1,1,1,1,1
3091,0,0,1,1,1,1
3092,0,0,0,0,1,0
3093,1,1,0,1,0,0
3094,0,0,0,1,1,1
3095,0,1,0,1,0,0
3096,0,1,1,1,1,1
3097,0,0,1,0,1,0
3098,0,1,1,1,1,1
3099,0,1,0,1,1,0
3100,0,0,0,1,1,0
3101,0,0,1,1,1,0
3102,0,0,0,1,1,0
3103,0,0,1,1,1,1
3104,0,0,1,1,1,0
3105,0,0,1,1,1,1
3106,0,0,0,1,1,0
3107,0,1,0,1,1,0
3108,0,0,1,1,1,1
3109,0,1,0,0,1,0
3110,0,1,0,1,1,0
3111,0,1,0,1,1,0
3112,0,1,0,0,1,1
3113,0,0,0,1,0,1
3114,0,1,1,1,1,0
3115,0,1,0,1,1,0
3116,0,0,0,1,1,1
3117,0,0,1,0,1,1
3118,0,1,0,1,1,0
3119,0,0,1,1,1,1
3120,0,0,0,1,1,0
3121,0,0,0,0,1,1
3122,0,0,1,1,1,0
3123,0,1,0,1,1,0
3124,0,0,0,1,1,0
3125,0,0,0,1,1,1
3126,0,0,0,1,1,0
3127,0,1,1,1,1,1
3128,0,1,1,1,1,1
3129,0,0,0,1,1,0
3130,0,1,1,1,1,0
3131,0,1,0,1,0,1
3132,0,0,0,1,1,0
3133,0,0,0,1,1,0
3134,0,0,0,1,1,0
3135,0,0,0,1,1,1
3136,0,0,1,1,1,0
3137,0,1,0,1,1,0
3138,1,0,1,1,1,0
3139,0,0,0,0,1,0
3140,0,0,1,1,0,1
3141,0,1,1,1,1,1
3142,0,1,0,1,1,1
3143,0,0,0,1,1,0
3144,0,1,1,1,1,1
3145,0,0,0,1,1,0
3146,0,1,0,1,1,1
3147,0,0,1,0,1,1
3148,0,0,1,1,1,0
3149,0,0,0,1,1,0
3150,0,1,0,1,1,0
3151,0,1,1,1,1,1
3152,0,1,0,1,1,1
3153,0,0,0,0,1,0
3154,0,1,1,0,1,0
3155,0,0,1,1,1,0
3156,1,0,0,1,0,1
3157,0,1,0,1,1,0
3158,0,1,0,1,0,0
3159,0,1,0,1,0,0
3160,0,1,0,1,1,1
3161,0,0,1,1,1,0
3162,1,1,0,0,1,0
3163,0,0,0,0,1,0
3164,0,1,1,1,1,1
3165,0,0,0,1,1,0
3166,0,1,0,1,0,0
3167,0,0,0,0,1,0
3168,0,1,0,1,1,1
3169,0,0,0,1,1,0
3170,0,1,0,1,1,0
3171,0,1,1,1,1,1
3172,0,0,1,1,1,0
3173,0,1,0,1,0,0
3174,0,1,0,0,1,0
3175,0,1,0,0,1,1
3176,0,1,0,1,1,1
3177,0,0,0,1,1,0
3178,0,0,1,0,1,0
3179,0,1,0,1,1,0
3180,0,1,0,1,1,1
3181,0,0,1,1,1,1
3182,0,1,1,1,1,0
3183,0,1,0,1,1,0
3184,0,0,0,1,1,0
3185,0,1,1,0,1,0
3186,0,0,0,1,1,0
3187,0,1,0,0,1,0
3188,0,0,0,1,1,0
3189,0,1,0,1,0,1
3190,0,1,0,1,1,0
3191,0,0,0,0,1,1
3192,0,0,0,1,1,1
3193,1,1,0,0,1,0
3194,0,0,0,1,1,1
3195,0,0,0,0,1,1
3196,1,1,0,1,1,0
3197,0,0,0,1,1,1
3198,0,1,0,0,1,0
3199,0,1,1,1,1,1
3200,0,1,0,1,0,0
3201,0,0,0,0,1,0
3202,0,1,0,1,0,1
3203,0,1,0,1,1,0
3204,0,1,0,1,0,1
3205,0,0,0,1,1,0
3206,0,0,0,0,1,0
3207,0,1,0,0,1,0
3208,0,0,1,0,1,0
3209,0,0,0,0,0,0
3210,0,1,0,1,1,0
3211,0,1,0,1,1,0
3212,0,1,1,1,1,1
3213,0,1,0,1,0,0
3214,0,1,0,1,1,0
3215,0,1,0,1,1,0
3216,0,1,1,0,1,0
3217,0,0,1,0,1,0
3218,0,1,0,1,1,0
3219,0,1,1,1,1,1
3220,0,0,1,1,1,0
3221,0,1,0,1,1,0
3222,0,0,0,1,1,0
3223,0,0,0,1,1,0
3224,0,0,0,1,1,0
3225,0,1,1,1,0,0
3226,0,1,1,1,1,0
3227,0,1,0,1,1,0
3228,1,0,1,1,1,0
3229,0,0,0,1,1,0
3230,0,0,0,1,1,1
3231,0,1,0,1,1,0
3232,0,1,0,0,1,0
3233,0,0,1,1,1,1
3234,0,0,0,1,1,0
3235,0,1,0,1,1,0
3236,0,1,0,1,1,0
3237,0,1,1,1,1,0
3238,0,0,0,1,1,0
3239,0,0,0,1,1,1
3240,0,1,0,1,1,1
3241,0,0,1,0,1,1
3242,0,0,0,1,1,1
3243,0,0,1,1,1,1
3244,0,1,0,1,1,1
3245,0,0,1,1,1,0
3246,0,1,1,1,1,1
3247,0,0,0,0,1,1
3248,0,1,0,1,1,0
3249,0,0,0,1,0,0
3250,0,0,1,0,1,0
3251,0,1,0,1,1,0
3252,0,0,0,1,0,0
3253,0,0,0,1,0,0
3254,0,1,0,1,1,0
3255,0,1,0,1,1,0
3256,0,1,1,0,1,1
3257,0,0,0,1,1,1
3258,0,1,0,0,1,0
3259,0,0,0,1,1,0
3260,0,0,1,1,1,1
3261,0,0,0,0,1,0
3262,0,1,0,1,0,0
3263,0,1,0,1,1,0
3264,0,0,1,1,1,0
3265,0,1,0,1,0,0
3266,0,1,1,1,1,1
3267,0,0,0,1,1,1
3268,0,0,0,1,1,0
3269,0,1,1,1,1,0
3270,0,0,1,1,1,0
3271,0,1,0,1,1,0
3272,0,1,1,0,1,0
3273,0,1,0,1,1,0
3274,0,0,0,1,1,1
3275,0,1,0,0,1,1
3276,0,0,0,0,1,0
3277,0,1,0,1,1,0
3278,0,1,0,0,1,0
3279,0,0,0,1,1,0
3280,0,1,0,1,0,0
3281,0,1,0,1,1,0
3282,0,1,0,1,1,1
3283,0,1,0,1,1,0
3284,0,1,0,1,1,0
3285,0,1,0,1,1,0
3286,0,0,0,0,1,1
3287,0,1,0,1,1,0
3288,0,0,0,1,1,0
3289,0,0,0,1,1,1
3290,0,0,1,1,1,0
3291,0,0,0,1,1,0
3292,0,0,1,0,1,1
3293,0,1,1,1,1,1
3294,0,0,0,1,1,0
3295,0,0,0,0,1,1
3296,0,1,0,1,1,0
3297,0,0,0,1,1,0
3298,0,1,0,1,1,0
3299,0,0,0,1,1,1
3300,0,1,0,1,1,0
3301,0,1,0,1,1,0
3302,0,0,0,1,1,1
3303,0,0,0,1,1,1
3304,0,1,0,1,0,0
3305,0,0,0,1,1,0
3306,0,0,1,1,1,1
3307,0,1,0,1,1,0
3308,0,0,0,1,1,0
3309,0,0,0,1,1,1
3310,0,1,1,1,1,1
3311,0,0,1,1,1,0
3312,0,0,0,0,1,1
3313,0,0,0,1,1,1
3314,0,0,0,1,1,1
3315,0,0,0,1,1,0
3316,0,0,1,1,1,1
3317,0,1,0,1,1,0
3318,0,1,1,0,1,1
3319,0,0,0,0,1,0
3320,0,1,0,1,1,0
3321,0,0,0,1,1,0
3322,0,1,0,0,1,0
3323,0,1,1,1,1,0
3324,0,0,1,0,1,1
3325,0,1,0,1,1,0
3326,0,1,1,1,1,0
3327,0,0,1,1,1,0
3328,0,1,0,0,1,0
3329,0,0,0,0,1,0
3330,0,0,0,1,1,0
3331,0,0,0,1,1,1
3332,0,1,0,1,1,0
3333,0,1,0,1,1,0
3334,1,0,0,1,0,0
3335,0,0,0,1,1,0
3336,0,0,1,1,1,1
3337,0,1,0,1,1,0
3338,0,0,1,0,1,1
3339,0,0,0,1,1,0
3340,0,1,0,1,0,0
3341,0,1,0,1,1,1
3342,0,1,0,1,1,0
3343,0,1,1,1,1,0
3344,0,0,0,1,1,1
3345,0,0,1,0,1,1
3346,0,0,0,1,1,0
3347,0,0,0,1,1,1
3348,0,0,1,0,1,1
3349,0,0,0,1,1,1
3350,0,1,1,0,1,1
3351,0,0,1,0,1,0
3352,1,0,1,1,1,1
3353,0,0,1,1,1,0
3354,0,1,0,1,1,0
3355,0,0,0,1,1,0
3356,0,0,0,1,1,1
3357,0,1,0,1,1,0
3358,0,1,0,1,0,0
3359,0,1,0,1,1,0
3360,0,1,0,1,1,1
3361,0,1,0,1,0,0
3362,0,0,0,0,1,1
3363,0,1,0,0,1,0
3364,0,0,0,1,0,1
3365,0,1,0,0,0,0
3366,0,0,0,1,1,0
3367,0,0,1,0,1,1
3368,0,1,1,1,1,0
3369,0,1,1,1,1,0
3370,0,0,1,0,1,1
3371,0,1,0,0,1,0
3372,0,0,1,1,1,1
3373,0,1,0,1,1,0
3374,0,0,1,1,1,1
3375,0,1,0,1,1,0
3376,0,1,0,1,0,0
3377,0,0,0,1,1,1
3378,0,1,0,1,1,0
3379,0,1,0,1,1,0
3380,0,0,0,1,1,0
3381,0,1,0,1,1,0
3382,0,1,0,1,1,1
3383,0,1,0,1,1,0
3384,0,0,1,1,1,1
3385,0,0,1,1,1,0
3386,0,0,1,0,1,1
3387,0,0,1,1,1,0
3388,0,1,0,0,1,1
3389,0,0,0,1,1,0
3390,0,1,0,1,1,0
3391,0,0,0,1,1,0
3392,0,0,0,1,1,0
3393,0,0,0,0,0,1
3394,0,1,0,0,0,1
3395,0,0,0,0,1,0
3396,0,1,1,1,1,0
3397,0,0,1,1,1,1
3398,0,0,1,0,1,1
3399,0,0,0,1,1,0
3400,0,0,0,1,1,1
3401,0,1,0,0,1,0
3402,0,0,1,0,1,1
3403,0,0,0,1,1,0
3404,0,1,0,1,1,1
3405,0,0,0,1,1,0
3406,0,1,0,1,0,0
3407,0,0,1,1,1,0
3408,0,1,0,1,0,1
3409,0,1,0,1,1,1
3410,0,1,0,1,1,0
3411,0,1,0,1,1,0
3412,0,0,1,1,1,1
3413,0,1,0,1,0,0
3414,0,0,1,1,1,1
3415,0,1,1,1,1,0
3416,0,0,0,1,1,0
3417,0,0,0,1,1,1
3418,0,1,1,0,1,1
3419,0,1,0,1,1,0
3420,0,0,1,1,1,0
3421,0,1,0,1,1,1
3422,0,1,0,1,1,0
3423,0,0,0,1,1,0
3424,0,1,0,1,0,0
3425,0,0,0,1,1,0
3426,0,0,0,1,1,0
3427,0,0,0,1,1,1
3428,0,1,0,1,0,1
3429,0,0,1,0,1,1
3430,0,0,1,1,1,1
3431,0,0,0,1,1,1
3432,0,1,0,1,0,0
3433,0,0,0,1,1,1
3434,0,1,0,1,1,0
3435,0,1,1,1,1,1
3436,0,0,0,0,1,1
3437,0,0,0,1,1,0
3438,0,1,0,0,1,0
3439,0,1,1,1,1,0
3440,0,1,1,1,1,1
3441,0,1,0,1,0,0
3442,0,1,0,1,1,0
3443,0,0,1,1,1,1
3444,0,0,0,0,1,0
3445,0,1,0,1,1,0
3446,0,0,0,1,1,0
3447,0,1,0,1,1,0
3448,0,0,1,1,1,1
3449,0,0,0,1,0,0
3450,0,0,0,1,1,0
3451,0,1,0,1,1,0
3452,0,1,1,1,1,1
3453,0,1,0,1,0,0
3454,0,0,0,0,1,0
3455,0,1,1,1,1,0
3456,0,1,1,1,1,0
3457,0,1,1,1,1,0
3458,0,0,0,0,1,0
3459,0,0,0,1,1,0
3460,0,0,1,1,1,1
3461,0,1,0,1,1,0
3462,0,1,0,0,1,0
3463,0,1,1,1,1,1
3464,0,0,1,1,1,0
3465,0,1,1,0,1,0
3466,0,0,0,1,1,0
3467,0,0,0,1,1,0
3468,0,0,1,1,1,1
3469,0,1,1,1,1,0
3470,0,0,0,1,1,0
3471,0,0,0,1,1,1
3472,0,1,0,1,1,0
3473,0,0,0,1,1,0
3474,0,1,0,0,1,1
3475,0,1,0,1,1,0
3476,0,0,0,1,1,1
3477,0,0,0,1,1,0
3478,0,1,0,1,1,0
3479,0,0,1,1,1,0
3480,0,1,0,1,1,1
3481,0,1,0,1,1,1
3482,0,1,0,1,1,1
3483,0,0,0,1,1,1
3484,0,1,0,1,1,1
3485,0,1,1,1,1,1
3486,0,0,1,1,1,0
3487,0,0,1,0,1,0
3488,0,0,0,0,1,0
3489,0,0,0,1,1,0
3490,0,1,0,1,1,0
3491,0,1,1,1,1,0
3492,0,1,0,1,1,0
3493,0,1,1,1,1,1
3494,0,0,0,1,1,0
3495,0,0,0,1,1,0
3496,0,0,0,1,1,0
3497,0,0,1,1,1,1
3498,0,0,0,1,1,1
3499,0,0,0,1,1,1
3500,0,0,1,0,1,0
3501,0,1,0,1,0,0
3502,0,0,0,1,1,0
3503,0,0,1,1,1,1
3504,0,0,0,1,1,1
3505,0,0,0,1,1,0
3506,0,1,0,1,1,0
3507,0,0,1,1,1,1
3508,0,0,0,1,1,0
3509,0,0,0,0,0,1
3510,0,0,0,1,1,0
3511,0,0,1,1,1,1
3512,0,0,0,1,1,0
3513,0,0,0,1,1,0
3514,0,0,0,1,1,1
3515,0,1,0,1,0,0
3516,0,0,0,1,1,0
3517,0,0,0,1,1,0
3518,0,1,0,1,0,0
3519,0,1,0,1,1,0
3520,0,0,0,0,1,1
3521,0,1,1,1,1,0
3522,0,1,0,1,1,1
3523,0,0,1,1,1,1
3524,0,0,0,1,1,0
3525,0,0,1,0,1,1
3526,0,0,1,0,1,1
3527,0,0,0,1,0,0
3528,0,1,0,1,1,1
3529,0,0,0,1,1,1
3530,0,1,1,0,1,0
3531,0,0,0,1,1,0
3532,0,1,0,1,1,0
3533,0,0,1,1,1,0
3534,0,0,0,1,1,0
3535,0,1,0,0,1,0
3536,0,1,0,1,1,1
3537,0,0,1,1,1,1
3538,0,0,0,1,0,0
3539,0,0,0,1,1,0
3540,0,0,0,1,1,0
3541,0,0,0,1,1,1
3542,0,0,0,1,1,0
3543,0,0,1,1,1,0
3544,0,1,0,1,1,0
3545,0,1,0,1,1,0
3546,0,1,1,1,1,0
3547,0,1,0,1,1,0
3548,0,1,1,1,1,1
3549,0,0,0,1,1,0
3550,0,0,1,1,1,0
3551,0,0,0,1,1,1
3552,0,0,0,1,1,0
3553,1,1,0,1,1,0
3554,0,0,0,1,1,1
3555,0,1,0,1,0,0
3556,0,1,0,1,0,1
3557,0,1,1,0,1,0
3558,0,0,0,1,1,0
3559,0,0,0,1,1,0
3560,0,0,1,0,1,1
3561,0,1,0,1,1,0
3562,0,0,0,1,1,1
3563,0,1,0,1,1,1
3564,0,1,1,1,1,1
3565,0,1,0,1,1,0
3566,0,0,1,1,1,0
3567,0,0,0,1,1,0
3568,0,1,0,1,0,0
3569,0,0,1,1,1,0
3570,0,0,1,0,1,0
3571,0,1,0,1,1,0
3572,0,1,0,1,1,1
3573,0,0,0,0,1,1
3574,0,1,0,1,1,0
3575,0,1,0,0,1,0
3576,0,0,0,0,1,0
3577,0,1,0,1,1,0
3578,0,0,0,1,0,0
3579,0,1,0,1,0,1
3580,1,1,0,1,0,1
3581,0,1,0,1,1,0
3582,0,1,0,1,1,0
3583,0,0,1,1,1,0
3584,0,0,1,1,1,1
3585,0,1,0,1,0,0
3586,0,1,0,1,1,0
3587,0,1,0,1,1,0
3588,0,0,1,0,1,0
3589,0,1,1,1,1,0
3590,1,0,1,1,1,0
3591,0,0,1,0,1,0
3592,0,1,1,0,1,1
3593,0,1,1,1,1,1
3594,0,1,0,1,1,1
3595,0,0,0,0,1,0
3596,0,1,0,1,1,0
3597,0,1,0,0,1,1
3598,0,0,0,0,1,0
3599,0,1,0,1,1,0
3600,0,1,1,1,1,1
3601,0,1,0,1,1,1
3602,0,0,1,1,1,0
3603,0,1,0,1,1,0
3604,0,1,0,1,1,1
3605,0,0,1,1,1,0
3606,0,1,0,0,1,1
3607,0,1,1,1,1,0
3608,0,1,0,1,1,0
3609,0,1,0,1,1,1
3610,0,1,1,1,1,1
3611,0,1,1,1,1,0
3612,0,1,1,0,1,1
3613,1,1,1,1,0,0
3614,0,0,1,1,1,0
3615,0,1,1,1,1,1
3616,0,1,1,1,1,1
3617,0,1,0,1,1,1
3618,0,0,0,1,1,1
3619,0,1,0,1,1,0
3620,0,1,0,1,1,0
3621,0,1,0,1,1,0
3622,0,0,0,0,1,0
3623,0,1,0,1,1,1
3624,0,1,0,0,1,0
3625,0,0,0,1,1,1
3626,0,1,0,0,1,1
3627,0,0,0,1,0,0
3628,0,1,0,1,0,1
3629,0,1,0,0,1,0
3630,0,0,0,1,1,0
3631,0,1,0,1,0,0
3632,0,0,0,1,1,1
3633,0,0,0,1,1,0
3634,0,1,0,1,1,1
3635,0,1,1,1,1,1
3636,0,1,0,1,1,0
3637,0,0,0,0,1,0
3638,0,1,0,0,0,0
3639,0,0,0,1,1,0
3640,0,1,0,1,1,1
3641,0,0,0,0,0,1
3642,1,1,0,1,0,0
3643,0,0,0,1,1,0
3644,0,0,0,1,1,1
3645,0,0,0,0,1,0
3646,0,0,0,1,1,1
3647,0,1,0,1,1,1
3648,0,1,0,1,1,0
3649,0,1,1,1,1,1
3650,0,1,0,1,1,0
3651,0,1,0,1,0,0
3652,0,1,1,1,1,1
3653,0,0,0,0,1,0
3654,0,0,1,0,1,0
3655,0,1,1,1,1,0
3656,0,1,0,1,1,1
3657,0,0,0,1,1,1
3658,0,0,1,1,1,0
3659,0,0,0,1,1,0
3660,0,0,1,0,1,1
3661,0,1,0,0,1,0
3662,0,0,1,1,1,1
3663,0,0,0,1,1,1
3664,0,0,1,0,1,1
3665,0,1,0,1,1,0
3666,0,1,0,0,1,0
3667,0,0,1,1,1,1
3668,0,0,0,1,1,0
3669,0,1,0,1,1,0
3670,0,1,1,1,1,0
3671,0,0,0,1,0,1
3672,0,0,1,0,1,1
3673,0,0,0,1,1,0
3674,0,0,0,1,0,0
3675,0,1,0,1,1,1
3676,0,0,0,1,1,0
3677,0,0,0,1,1,0
3678,0,1,0,1,1,0
3679,0,1,0,1,1,0
3680,0,1,0,1,0,1
3681,0,0,0,1,1,1
3682,0,0,0,1,1,0
3683,0,1,1,0,1,0
3684,0,1,0,1,1,1
3685,0,0,1,0,1,1
3686,0,1,1,0,1,0
3687,0,0,0,1,1,0
3688,0,0,0,1,1,0
3689,0,1,1,0,1,0
3690,0,1,1,1,1,1
3691,0,0,0,1,1,0
3692,0,0,0,1,1,0
3693,0,1,1,1,1,0
3694,0,1,0,1,1,0
3695,0,0,1,1,1,1
3696,0,0,0,0,1,0
3697,0,1,0,1,1,1
3698,0,1,1,0,1,1
3699,0,1,0,1,1,1
3700,0,0,0,0,1,0
3701,1,1,1,0,1,1
3702,0,1,0,1,1,0
3703,0,1,1,1,1,1
3704,0,0,0,0,1,1
3705,0,1,0,1,1,0
3706,0,1,0,1,1,0
3707,1,0,1,1,0,0
3708,0,1,0,1,1,0
3709,0,0,0,1,1,0
3710,0,1,0,1,1,1
3711,0,1,0,1,1,0
3712,0,1,0,1,1,1
3713,0,0,0,1,1,0
3714,0,0,0,1,1,1
3715,0,0,0,1,0,0
3716,0,0,0,1,1,1
3717,0,1,0,0,1,0
3718,0,0,0,0,1,1
3719,0,1,1,1,1,0
3720,0,1,1,1,1,1
3721,0,1,0,1,1,0
3722,0,1,0,1,1,0
3723,0,1,0,1,1,1
3724,0,1,0,1,1,1
3725,0,0,1,1,1,1
3726,0,0,0,1,1,1
3727,1,1,1,1,1,0
3728,0,1,0,1,1,0
3729,0,1,1,0,1,0
3730,0,1,1,1,1,1
3731,0,0,0,0,1,0
3732,0,0,0,1,1,0
3733,0,1,0,1,1,0
3734,0,0,1,1,1,0
3735,0,1,0,1,0,0
3736,0,0,1,0,1,0
3737,0,1,0,1,0,1
3738,0,1,0,1,0,0
3739,0,0,0,1,1,0
3740,0,1,0,1,1,0
3741,0,1,0,1,1,0
3742,0,1,0,1,1,1
3743,0,1,0,1,1,1
3744,0,0,0,1,1,0
3745,0,1,0,1,0,0
3746,0,0,0,1,0,0
3747,0,1,0,1,1,0
3748,0,1,0,1,1,0
3749,0,1,0,1,1,0
3750,0,0,1,1,1,1
3751,0,1,0,1,0,0
3752,0,0,0,1,1,0
3753,0,0,1,0,1,1
3754,0,0,0,0,1,0
3755,0,1,0,1,1,0
3756,0,1,0,1,1,1
3757,0,1,0,1,1,0
3758,0,1,0,1,1,1
3759,0,1,0,1,1,0
3760,0,0,0,1,1,1
3761,0,0,0,1,1,0
3762,0,0,1,0,1,1
3763,0,0,0,1,1,0
3764,0,1,1,1,1,0
3765,0,0,0,1,1,0
3766,0,0,0,1,1,0
3767,0,0,0,1,1,0
3768,0,1,1,1,1,0
3769,0,0,0,1,1,0
3770,0,0,0,1,1,0
3771,0,1,1,1,1,1
3772,0,1,0,1,0,1
3773,0,1,0,0,0,0
3774,0,0,0,1,1,1
3775,0,1,0,0,1,0
3776,0,0,0,1,1,1
3777,0,1,0,1,1,1
3778,0,0,0,0,1,1
3779,0,1,1,1,1,1
3780,0,0,0,0,1,0
3781,0,0,0,0,1,0
3782,0,0,0,0,1,0
3783,0,0,0,0,1,0
3784,0,0,1,1,1,1
3785,0,1,0,1,1,0
3786,0,1,0,1,1,1
3787,0,0,0,1,1,0
3788,0,1,1,1,1,0
